CustomerID,InvoiceID,OrderDate,Amount
1055,5841,17/12/2023,3500.69
1029,5369,15/10/2023,995.48
1004,6818,15/10/2023,1663.32
1032,5053,14/08/2023,2136.02
1064,5689,11/01/2023,4549.27
1017,6442,10/01/2023,1288.63
1095,6779,28/09/2023,547.41
1048,6530,30/09/2023,1661.58
1010,6364,02/07/2023,612.91
1084,6150,02/06/2023,730.12
1025,6432,11/11/2023,2911.87
1062,6947,30/11/2023,398.42
1088,5366,04/05/2023,251.56
1085,6294,24/04/2023,3600.63
1058,5643,05/10/2023,1872.07
1026,6628,01/08/2023,714.34
1048,5378,21/06/2023,1342.7
1076,5072,15/10/2023,3246.22
1032,6946,23/06/2023,1450.13
1097,6945,23/04/2023,2523.15
1098,5914,02/05/2023,696.31
1000,6271,01/02/2023,2981.66
1020,5859,10/08/2023,1648.78
1054,6808,29/04/2023,3172.15
1005,5042,08/02/2023,4061.13
1091,5376,25/09/2023,3097.07
1080,6064,21/08/2023,1549.16
1068,5169,18/01/2023,1353.14
1094,6969,29/05/2023,1704.36
1004,5211,29/05/2023,906.64
1002,6516,06/05/2023,987.74
1052,6703,29/10/2023,3974.39
1022,5038,26/12/2023,1985.19
1052,5368,26/08/2023,2236.38
1036,5756,15/05/2023,3010.84
1073,5150,31/05/2023,2989.3
1073,6134,24/08/2023,430.15
1082,6503,12/08/2023,4174.55
1016,6459,22/07/2023,968.9
1084,6070,13/09/2023,3643.05
1077,6023,27/03/2023,3886.09
1072,6598,30/05/2023,3603.01
1000,5736,23/08/2023,2936.99
1050,6389,11/12/2023,171.58
1044,5068,22/01/2023,1865.84
1076,5298,14/12/2023,3063.71
1003,5943,12/10/2023,1998.51
1061,5801,26/09/2023,4331.05
1064,5295,15/09/2023,1613.13
1031,5202,29/01/2023,1538.32
1033,5060,01/08/2023,1403.39
1091,5945,10/10/2023,1730.63
1094,5962,19/02/2023,2831.28
1071,6853,05/04/2023,3564.37
1038,6337,29/03/2023,3346.58
1025,6184,13/02/2023,4057.82
1033,5330,05/10/2023,4440.98
1053,6551,20/06/2023,4098.79
1002,5337,08/07/2023,192.83
1049,6629,19/12/2023,3706
1011,6327,03/07/2023,1121.16
1064,6526,03/01/2023,751.35
1053,6673,10/07/2023,3228.6
1004,6361,28/04/2023,1666.74
1093,6573,19/01/2023,379.87
1093,5638,23/01/2023,774.39
1056,5274,30/01/2023,104.55
1016,6187,22/10/2023,4525.8
1046,6466,18/04/2023,220.63
1022,5318,08/10/2023,1126.33
1078,5588,08/05/2023,2139.69
1084,5503,17/08/2023,1847.2
1013,6709,21/04/2023,4567.46
1065,5386,16/05/2023,297.42
1074,6993,28/12/2023,2609.85
1050,5869,05/07/2023,3434.35
1037,5832,24/05/2023,4665.32
1063,6014,13/03/2023,3139.82
1097,6911,09/05/2023,4038.4
1037,5602,30/12/2023,510.25
1049,6773,18/09/2023,1991.1
1097,6799,03/01/2023,1932.34
1081,5690,14/04/2023,4442.81
1029,5493,12/08/2023,841.72
1078,5489,16/11/2023,844.24
1090,5720,28/12/2023,1709.93
1050,6096,20/12/2023,366.88
1062,5508,10/01/2023,994.04
1097,5389,29/10/2023,4829.53
1051,6642,19/08/2023,2198.1
1037,6880,07/08/2023,3196.89
1096,5294,07/03/2023,3657.95
1087,6392,22/04/2023,1898.11
1078,6979,13/01/2023,821.41
1029,5795,27/03/2023,1112.25
1050,5864,22/08/2023,1635.01
1080,6717,31/03/2023,3216.74
1004,5548,10/11/2023,2051.57
1028,5648,23/02/2023,133.39
1003,6873,12/01/2023,2664.7
1009,5567,28/07/2023,4615.42
1055,6210,14/01/2023,4079.18
1016,5852,01/05/2023,4143.54
1073,5769,20/01/2023,3995.78
1016,5444,16/03/2023,1686.28
1083,6593,31/08/2023,3849.45
1087,5362,11/08/2023,801.49
1068,5122,11/03/2023,3322.81
1033,6211,08/11/2023,3243.69
1005,5741,30/07/2023,225.29
1052,5679,11/04/2023,3961.05
1065,5419,05/07/2023,4525.92
1076,6649,12/05/2023,1410.33
1042,6275,21/04/2023,4080.71
1074,6642,12/05/2023,503.79
1022,6572,20/01/2023,3039.84
1054,6358,24/01/2023,2479.67
1079,5091,15/08/2023,2775.03
1094,6553,03/06/2023,4638.41
1074,6889,20/10/2023,4369.44
1015,5062,18/08/2023,3946.91
1007,6685,06/11/2023,1441.12
1003,5511,25/12/2023,4567.91
1003,6162,21/07/2023,577.79
1055,6721,07/02/2023,4281.31
1024,6208,17/09/2023,1707.98
1066,6228,07/07/2023,363.48
1095,5771,26/02/2023,3379.85
1066,6237,20/01/2023,1233.27
1026,5255,30/09/2023,1293.5
1092,5134,29/04/2023,1599.63
1031,6596,12/03/2023,412.06
1049,5874,04/01/2023,967.92
1060,5821,09/08/2023,125.18
1050,5087,14/01/2023,2282.51
1018,6859,03/01/2023,512.85
1020,5987,04/08/2023,3445
1004,6230,17/08/2023,1254.55
1081,6152,02/12/2023,4723.51
1091,5822,05/07/2023,4369.13
1041,6026,24/02/2023,1518.26
1060,5973,11/09/2023,3937.76
1021,5933,24/01/2023,4035.9
1020,6777,11/06/2023,4934.16
1069,5120,07/06/2023,3029.42
1000,6408,23/03/2023,501.63
1004,6637,08/06/2023,3269.5
1011,6061,07/07/2023,3162.4
1089,6364,01/03/2023,3227.92
1045,6007,01/11/2023,1605.01
1033,5924,15/11/2023,4312.43
1048,5644,30/07/2023,4801.41
1077,5713,01/06/2023,1166.79
1089,5859,19/04/2023,531.95
1044,5020,17/03/2023,1053.22
1026,5241,30/01/2023,4120.71
1072,5454,10/11/2023,3415.56
1025,5962,27/04/2023,3216.63
1046,5620,22/12/2023,2068.79
1085,5302,11/07/2023,2931.36
1055,6619,19/01/2023,1608.58
1093,6618,22/06/2023,2438.28
1062,5802,16/08/2023,3986.01
1047,5963,16/12/2023,4908.08
1060,5068,02/07/2023,4669.2
1080,6152,23/04/2023,4675.94
1025,5195,02/07/2023,2070.9
1035,5139,26/05/2023,2397.07
1000,6467,15/11/2023,3557.61
1007,5282,26/04/2023,4618.74
1098,5311,23/04/2023,795.77
1051,5745,08/09/2023,1590.79
1078,6558,08/09/2023,782.31
1046,6688,30/10/2023,3098.84
1055,5276,09/11/2023,1600.87
1085,5060,28/04/2023,1697.93
1013,6342,28/10/2023,447.49
1089,6913,10/06/2023,1814
1027,5051,17/07/2023,4326.23
1086,6879,17/09/2023,1242.06
1077,5152,28/05/2023,3506.42
1087,6772,28/08/2023,3185.18
1001,6334,16/02/2023,4331.07
1025,6837,17/07/2023,748.21
1013,5543,16/02/2023,4890.19
1058,5566,19/03/2023,2954.88
1055,6887,04/05/2023,4977.82
1006,6412,16/03/2023,4566.42
1002,6571,25/12/2023,1185.43
1022,5621,17/05/2023,375.19
1017,6200,31/03/2023,1352.63
1037,6385,21/11/2023,2685.06
1098,5313,02/03/2023,940.82
1014,5806,18/05/2023,920.55
1063,5847,19/02/2023,2366.71
1088,5096,16/09/2023,263.01
1027,5880,17/04/2023,697.25
1073,6236,23/04/2023,2137.72
1038,5828,16/12/2023,409.34
1056,5136,11/09/2023,2044.1
1016,6029,28/04/2023,2422.63
1085,6010,17/07/2023,2311.21
1089,5108,03/12/2023,4358.96
1043,5546,31/12/2023,2697.31
1024,6062,20/02/2023,2393.1
1016,5661,02/09/2023,2112.48
1012,5424,04/02/2023,4106.35
1083,5629,29/10/2023,4485.78
1024,5260,10/03/2023,4280.89
1067,6449,15/12/2023,3400.38
1009,5086,16/11/2023,773.07
1066,5464,18/02/2023,1456.66
1017,5075,15/03/2023,325.71
1099,5470,11/07/2023,4661.04
1085,6999,18/09/2023,3337.91
1033,6986,22/12/2023,3757.18
1007,5413,11/03/2023,1626.7
1039,5824,31/03/2023,4243.7
1082,5894,17/09/2023,1372.06
1041,5725,06/05/2023,108.05
1040,5456,19/08/2023,1944.43
1005,6308,22/10/2023,2896.73
1051,6262,09/05/2023,2445.65
1025,6700,07/10/2023,4324.17
1063,6622,09/11/2023,616.49
1097,5652,10/04/2023,2813.73
1058,5671,22/11/2023,2613.6
1055,6581,24/10/2023,1478.83
1058,6395,01/07/2023,4128.92
1069,5494,23/06/2023,3788.96
1032,6647,12/11/2023,3691.01
1052,6942,30/12/2023,4393.34
1021,6068,07/07/2023,3641.64
1020,6424,26/02/2023,1236.02
1069,6270,31/01/2023,3557.26
1069,6639,25/03/2023,1607.74
1003,5596,01/06/2023,1286.66
1093,5449,05/02/2023,457.72
1074,5484,01/08/2023,3745.74
1061,5645,30/12/2023,3583.9
1061,5619,16/04/2023,1249.05
1093,6041,08/12/2023,3771.96
1094,6629,08/08/2023,4597.42
1023,5661,12/06/2023,629.34
1054,5757,08/08/2023,1239.92
1008,5288,27/09/2023,3776.28
1002,6437,30/04/2023,1445.08
1030,5720,02/12/2023,3160.85
1039,5637,01/07/2023,497.7
1035,5234,16/04/2023,2315.79
1023,5415,05/08/2023,3721.55
1094,5937,24/07/2023,3463.92
1005,5498,11/03/2023,4093.85
1065,5973,13/02/2023,4399.52
1083,5633,25/11/2023,3888.6
1091,6673,28/10/2023,3390.78
1074,6019,16/08/2023,255.44
1003,5114,03/07/2023,2721.34
1078,5931,17/04/2023,284.72
1005,5673,25/03/2023,4059.53
1093,6736,04/12/2023,1671.55
1050,6257,07/09/2023,2855.9
1061,6563,29/12/2023,1469.28
1056,6034,21/01/2023,3934.25
1065,5205,15/07/2023,4443.86
1078,6702,27/06/2023,2053.35
1074,5246,07/01/2023,4328.32
1007,6582,11/03/2023,1408.67
1025,5757,07/05/2023,2719.84
1050,6150,09/06/2023,4307.93
1044,5146,05/09/2023,1696.82
1043,5117,22/07/2023,4774.81
1004,6934,28/05/2023,697.21
1069,6405,23/05/2023,189.55
1025,5411,18/07/2023,4530.26
1067,6687,03/06/2023,436.38
1018,6607,22/05/2023,4960.26
1083,5362,09/11/2023,4761.84
1096,6532,14/06/2023,771.4
1019,5136,10/11/2023,2734.16
1011,6198,21/01/2023,1006.11
1046,6312,23/03/2023,2197.96
1000,5957,10/03/2023,400.98
1089,6504,11/05/2023,1197.23
1013,5018,28/03/2023,1880.04
1063,5194,06/08/2023,2249.37
1037,5329,01/11/2023,4889.73
1036,6959,11/12/2023,4058.54
1010,5174,07/12/2023,3713.31
1099,6001,10/06/2023,2731.5
1076,5448,27/06/2023,4215.99
1002,6948,27/04/2023,1762.68
1032,5945,15/07/2023,3573.61
1005,6377,23/11/2023,4969.54
1049,6522,27/03/2023,1641.68
1009,5140,16/10/2023,3402.69
1004,5757,22/03/2023,4237.14
1022,6920,01/06/2023,4587.46
1009,5929,02/03/2023,3617.87
1043,5092,02/03/2023,1489.68
1001,6967,20/12/2023,1698.78
1012,5238,28/01/2023,201.71
1039,5204,12/02/2023,3828.34
1001,5559,18/06/2023,309.42
1083,6456,27/03/2023,4336.8
1064,5244,26/06/2023,681.44
1062,5831,17/01/2023,942.19
1072,6340,08/04/2023,2434.98
1016,5924,17/07/2023,3715.61
1008,5294,08/04/2023,781.11
1074,5639,06/03/2023,2256.35
1014,5855,26/11/2023,2465.97
1023,6305,07/12/2023,1140.2
1037,5016,05/01/2023,666.24
1034,5070,02/01/2023,4198.46
1093,6292,22/01/2023,2562.08
1094,6348,22/04/2023,170.47
1048,6817,26/02/2023,4034.61
1068,5304,07/03/2023,4905.89
1061,6474,26/11/2023,3069.04
1059,6030,08/04/2023,2568.17
1049,6337,24/05/2023,4404.24
1077,5816,05/05/2023,4767.33
1074,6126,16/06/2023,3797.23
1008,5820,27/03/2023,2282.72
1033,5192,17/03/2023,3001.88
1075,6776,10/12/2023,3534.58
1098,6597,21/10/2023,1051.94
1034,5528,28/02/2023,2291.29
1000,5170,18/05/2023,4166.12
1039,6560,09/04/2023,3308.15
1063,5250,11/07/2023,2114.9
1021,6788,31/08/2023,3350.48
1059,6410,15/11/2023,679.29
1063,6230,18/02/2023,2067.34
1092,5540,01/02/2023,3986.33
1071,6652,04/10/2023,1180.49
1010,5415,20/01/2023,1011.21
1013,5793,03/06/2023,4759.01
1059,6403,09/03/2023,1128.5
1029,6167,02/08/2023,1378.5
1034,5024,23/05/2023,4851.12
1084,6845,20/08/2023,3700.07
1036,5667,01/08/2023,3528.02
1004,6096,20/03/2023,4279.34
1082,5631,02/08/2023,667.53
1077,6847,26/04/2023,3559.19
1025,6856,02/04/2023,2568.07
1061,6116,27/09/2023,4162.84
1003,5504,17/06/2023,2589.89
1088,6621,27/02/2023,3139.18
1041,5335,11/10/2023,2440.94
1088,5424,26/01/2023,2442.98
1017,5498,07/03/2023,3863.05
1039,6387,05/09/2023,3179.98
1071,5946,11/09/2023,3202.99
1038,5629,13/02/2023,2306.38
1013,6768,07/04/2023,2702.44
1031,6222,11/02/2023,3754.02
1050,5717,15/08/2023,4147.11
1037,6436,19/09/2023,3513.15
1096,5338,16/06/2023,4627.96
1022,5658,06/10/2023,4119.59
1062,5961,30/03/2023,2853.13
1014,6960,27/06/2023,3389.89
1096,5428,16/07/2023,4638.91
1024,6806,03/11/2023,3133.92
1016,5898,24/09/2023,4141.55
1096,5138,25/09/2023,3475.17
1065,6716,15/03/2023,2804.49
1077,5941,08/01/2023,1285.01
1052,5541,24/10/2023,2187.39
1050,5056,13/06/2023,4841.94
1038,6255,26/03/2023,3323.05
1050,5657,13/03/2023,2865.54
1069,5434,24/02/2023,4671.49
1005,5383,16/02/2023,2973.91
1066,5559,26/08/2023,2677.8
1006,5193,14/04/2023,3820.62
1050,6759,29/07/2023,3592.06
1071,6671,11/02/2023,1046.48
1041,5533,12/11/2023,2409.41
1063,5517,25/09/2023,2415.33
1014,5715,20/09/2023,1953.3
1028,5750,02/12/2023,2634.74
1032,5184,31/12/2023,2124.23
1093,6895,16/09/2023,1076.79
1026,5291,10/10/2023,2120.6
1035,6358,24/04/2023,454.16
1028,5731,29/12/2023,2921.35
1037,5115,09/02/2023,4282.91
1056,5824,08/08/2023,3653.91
1096,6072,09/05/2023,1865.93
1026,5684,08/01/2023,526.65
1054,5081,11/04/2023,1090.53
1032,5833,25/06/2023,2772.9
1067,5332,17/04/2023,1114.58
1085,5556,11/04/2023,2765.47
1065,5334,17/09/2023,1234.84
1009,5531,03/09/2023,4259.73
1004,6983,02/10/2023,2046.63
1073,5220,01/02/2023,1303.2
1096,5634,17/05/2023,4080.4
1037,6769,12/01/2023,1779.91
1012,6756,29/10/2023,646.29
1030,5322,16/01/2023,2895.01
1046,6874,09/05/2023,2949.66
1099,5002,04/03/2023,3602.01
1087,6717,19/04/2023,1277.08
1051,5205,21/01/2023,2274.48
1055,6855,07/06/2023,1483.6
1014,5039,26/09/2023,496.67
1028,5058,11/06/2023,4395.41
1007,5950,17/09/2023,3671.46
1004,5573,12/04/2023,1577.17
1028,5643,11/08/2023,3036.93
1046,6530,28/02/2023,1086.19
1067,6595,04/09/2023,4462.16
1075,6907,08/05/2023,663.04
1044,5842,10/10/2023,118.8
1001,6145,21/11/2023,2559.84
1026,6502,25/01/2023,2957.33
1094,5618,11/05/2023,2936.93
1035,5095,19/12/2023,367.11
1035,6882,15/07/2023,1638.81
1025,6437,08/10/2023,2546.07
1042,6258,03/06/2023,1161.24
1026,5897,13/05/2023,4375.87
1068,6085,15/08/2023,526.84
1019,6279,08/07/2023,2488.18
1010,5560,22/09/2023,3487.94
1073,5904,14/05/2023,1382.58
1037,5347,30/07/2023,3158.78
1005,5670,01/03/2023,4163.99
1071,6147,30/12/2023,1032.65
1022,6505,30/12/2023,4594.38
1046,5316,01/08/2023,2812.44
1089,6527,04/08/2023,1566.24
1045,5718,14/08/2023,2211.21
1011,6071,11/05/2023,1629.74
1089,6432,17/03/2023,3653.04
1012,6955,13/10/2023,4001.87
1061,6159,04/10/2023,4181.39
1081,6224,05/06/2023,4930.26
1088,5249,05/09/2023,3977.29
1096,5313,06/08/2023,3046.78
1059,6892,09/07/2023,1762.18
1042,6391,12/06/2023,2768.52
1075,6452,29/06/2023,301.23
1099,6853,03/02/2023,3749.64
1067,5806,10/02/2023,2285.18
1004,6503,03/11/2023,198.11
1036,6337,04/12/2023,406.28
1071,6523,10/11/2023,1998.59
1091,6744,16/03/2023,2958.77
1030,6378,06/10/2023,2374.6
1008,5484,25/06/2023,3134.1
1050,6234,30/05/2023,2453.44
1028,6727,30/09/2023,3342.35
1077,5043,21/11/2023,1173.72
1039,6564,18/04/2023,652.93
1040,5570,19/05/2023,3022.53
1085,5582,16/12/2023,2474.98
1010,6115,28/09/2023,231.65
1022,6288,13/12/2023,1964.36
1000,5894,16/10/2023,620.02
1045,5219,31/07/2023,2703.65
1020,6925,29/09/2023,2039.31
1089,5924,07/03/2023,3104.44
1035,6465,05/09/2023,4047.45
1053,5400,05/06/2023,1568.38
1086,6423,16/02/2023,4814.3
1056,5726,20/07/2023,2724.61
1000,5990,28/05/2023,3129.62
1062,5898,04/05/2023,3435.29
1053,6812,01/01/2023,3366.98
1054,6599,04/09/2023,2603.76
1039,5857,09/12/2023,2200.95
1014,5803,08/05/2023,363.53
1020,5489,10/07/2023,208.22
1046,6508,08/03/2023,1854.01
1072,6780,04/01/2023,1734.94
1052,6493,30/10/2023,1999.71
1008,6597,21/10/2023,778
1073,5937,23/05/2023,3717.02
1051,5843,10/07/2023,4299.13
1056,6705,21/01/2023,4699.7
1025,6468,15/08/2023,2512.58
1040,6292,09/11/2023,3534.24
1034,5266,27/04/2023,4292.2
1062,5053,29/10/2023,2149.63
1024,5527,22/05/2023,1616.12
1089,6543,08/02/2023,4689.95
1074,5615,21/12/2023,2626.82
1037,6082,09/09/2023,2536.54
1001,6848,29/11/2023,974.24
1006,6063,26/07/2023,629.96
1081,6260,29/07/2023,4226.32
1090,5954,25/04/2023,3109.25
1033,5385,13/08/2023,1696.54
1090,6629,14/05/2023,1039.51
1016,5733,08/09/2023,2821.94
1042,5715,07/08/2023,2961.2
1058,5649,01/04/2023,1114.27
1050,5299,20/12/2023,4271.89
1053,5394,15/02/2023,512.9
1023,6230,07/02/2023,1844.86
1024,6359,22/05/2023,3433.88
1070,5592,10/04/2023,1443.19
1051,6753,24/11/2023,4155.61
1069,5513,09/07/2023,3725.35
1087,6201,04/02/2023,3966.21
1032,5395,27/05/2023,683.62
1048,5370,30/01/2023,788.68
1028,5857,30/11/2023,1503.72
1062,5790,25/03/2023,2638.58
1021,5657,08/10/2023,3765.28
1025,6341,10/12/2023,4199
1027,5735,27/09/2023,3551.24
1084,6392,03/06/2023,4650.12
1048,5383,12/04/2023,3719.84
1070,5061,03/08/2023,1600.71
1080,6829,30/05/2023,1398.9
1083,5504,24/03/2023,3511.34
1048,5238,20/04/2023,1045.07
1019,5194,02/10/2023,554.3
1085,5677,20/07/2023,2707.89
1091,6986,11/10/2023,4126.04
1062,6245,22/06/2023,596.76
1060,5060,23/11/2023,3980.27
1048,6152,25/07/2023,4076.7
1070,5989,04/03/2023,2463.14
1000,5684,14/03/2023,380.82
1095,5155,08/09/2023,955.49
1012,6940,04/05/2023,3566.39
1093,6401,01/05/2023,3587.71
1086,6645,02/10/2023,4501.94
1050,6804,30/04/2023,2955.16
1055,5922,13/11/2023,708.13
1082,5867,13/06/2023,694.93
1061,5902,13/10/2023,3633.55
1031,6813,22/09/2023,1000.54
1029,6609,16/11/2023,1709.09
1028,5998,10/06/2023,2487.34
1048,6460,04/11/2023,221.35
1044,5974,30/03/2023,1319.21
1092,6230,22/05/2023,2098.66
1029,5387,22/07/2023,1470.22
1015,6503,05/11/2023,768.21
1039,6814,15/08/2023,3667.26
1018,5886,30/11/2023,4084.42
1017,5837,10/08/2023,1361.65
1000,6363,10/02/2023,3894.66
1077,6892,15/07/2023,1989.21
1046,5339,09/03/2023,2582.76
1065,5203,21/09/2023,4294.41
1091,5160,02/01/2023,3774.77
1093,6563,27/12/2023,4045.07
1037,5391,05/05/2023,770.54
1050,5768,20/04/2023,441.63
1062,6700,27/03/2023,4477.68
1003,5574,30/04/2023,2000.39
1000,5533,07/05/2023,1510.61
1007,6093,12/09/2023,3651.01
1028,5892,02/07/2023,4198.44
1054,5404,16/01/2023,4326.2
1002,5607,03/03/2023,1648.39
1031,6698,07/06/2023,4275.84
1009,6614,25/09/2023,300.58
1073,6540,04/02/2023,343.34
1082,5827,24/09/2023,3155.24
1033,6143,05/03/2023,409.22
1096,6837,19/02/2023,1690.58
1086,5689,12/09/2023,3396.5
1054,6711,29/05/2023,1752.61
1091,5901,21/11/2023,980.04
1031,6240,31/10/2023,1478.62
1049,5055,03/10/2023,2342.12
1006,5365,23/12/2023,2429.39
1092,6722,21/06/2023,3936.7
1007,6527,20/07/2023,3775.75
1064,6767,20/11/2023,2338.41
1056,6790,04/02/2023,4243.77
1066,6948,04/08/2023,659.76
1087,5454,06/03/2023,1351.23
1086,5103,08/01/2023,4157.08
1058,5076,28/10/2023,1952.17
1071,5229,09/12/2023,4907.79
1053,6937,28/11/2023,2384.64
1066,6281,17/03/2023,3980.48
1050,6287,23/06/2023,2071.3
1096,5330,16/02/2023,2182.27
1091,6205,15/01/2023,1976.13
1007,5892,27/12/2023,3623.47
1033,6791,27/05/2023,2782.84
1034,6573,26/01/2023,4724.51
1095,5687,04/11/2023,1329.36
1087,5026,03/04/2023,592.76
1077,6299,20/08/2023,2026.98
1031,6675,21/01/2023,3121.89
1045,5298,03/11/2023,4317.91
1015,5956,07/02/2023,1796.36
1067,5798,03/10/2023,3303.56
1036,6114,06/06/2023,1815.97
1053,5479,28/06/2023,3124.38
1084,5572,12/05/2023,4435.56
1013,5457,07/11/2023,1233.65
1094,6474,14/12/2023,2080.78
1054,5364,28/01/2023,4967
1047,5858,17/09/2023,4355.93
1081,6698,17/03/2023,2866.74
1006,5350,08/03/2023,2631.48
1073,6678,08/12/2023,1494.54
1006,6423,13/07/2023,2634.33
1032,5252,11/06/2023,4256.09
1022,5780,13/12/2023,3457.36
1084,6904,27/12/2023,1521.22
1018,5802,14/09/2023,1087.17
1018,6011,13/03/2023,1399.52
1035,5458,28/03/2023,931.82
1028,6722,19/09/2023,568.64
1059,5916,02/08/2023,2153.77
1081,5498,02/06/2023,655.17
1001,5949,29/07/2023,942.37
1000,6994,02/03/2023,2781.89
1046,6949,25/09/2023,906.54
1068,5507,19/09/2023,413.01
1019,6327,06/08/2023,1655.21
1010,5500,10/10/2023,1179.56
1001,5802,16/05/2023,2625
1066,5597,28/12/2023,601.6
1086,5165,03/04/2023,3783.68
1011,6438,19/04/2023,4540.54
1019,5461,29/08/2023,3742.83
1004,5919,21/12/2023,2710.85
1036,5113,22/05/2023,4317.27
1037,6456,18/10/2023,3505.1
1093,5991,25/08/2023,151.7
1008,6379,06/12/2023,2031.04
1097,6951,08/11/2023,4269.66
1052,6718,26/06/2023,1794.71
1043,5206,21/05/2023,272.55
1098,6791,08/07/2023,3756.28
1085,6258,18/02/2023,4029.99
1023,6465,29/10/2023,886.91
1080,6378,09/07/2023,2732.97
1073,5514,16/05/2023,1040.58
1029,6231,12/02/2023,3624.25
1058,5708,19/12/2023,1430.6
1086,6876,31/03/2023,1649.45
1095,6148,22/10/2023,4240.36
1080,5137,07/12/2023,2433.98
1080,5338,02/09/2023,3381.8
1013,5536,11/07/2023,2071.63
1008,5067,14/11/2023,1560.23
1039,6596,16/04/2023,3164.84
1065,6564,29/12/2023,858.8
1024,5382,06/11/2023,1927.7
1072,5018,21/08/2023,1124.28
1021,5682,22/09/2023,3509.4
1003,6473,10/12/2023,4726.62
1025,5073,06/02/2023,4978
1057,5572,01/11/2023,2306.36
1028,5938,10/02/2023,1337.4
1097,6688,17/01/2023,2269.86
1086,6299,10/12/2023,4251.62
1036,6071,04/10/2023,1109.43
1074,5210,03/11/2023,4765.27
1069,5854,28/02/2023,1775.14
1017,6943,02/07/2023,4930.44
1084,5650,10/02/2023,4209.18
1041,6645,08/02/2023,4062
1099,5993,11/07/2023,1657.73
1040,5694,24/09/2023,143.01
1037,5539,27/05/2023,1972.45
1033,6732,29/11/2023,1578.87
1016,6214,07/05/2023,283.25
1036,6338,15/02/2023,2576.29
1024,5900,14/02/2023,2074.85
1075,6586,01/01/2023,3209.33
1086,6684,17/06/2023,3143.81
1085,5779,18/04/2023,691.66
1084,6585,19/01/2023,4887.13
1026,6923,28/11/2023,1015.96
1056,6781,13/03/2023,2281.84
1030,6136,19/04/2023,2491.78
1005,5169,25/09/2023,4084.01
1090,6491,28/08/2023,586.23
1039,6701,28/10/2023,2200.36
1097,6944,31/03/2023,3179.66
1011,6037,13/04/2023,1154.26
1052,6738,07/09/2023,3174.59
1070,5287,08/01/2023,4625.96
1009,6930,02/06/2023,4987.84
1044,5188,13/12/2023,259.01
1016,5913,23/06/2023,1254.38
1025,6178,09/12/2023,1620.5
1084,6590,07/06/2023,2055.72
1091,5693,03/08/2023,1287.06
1061,6745,26/06/2023,1097.09
1045,5887,24/06/2023,4777.31
1063,5470,06/12/2023,4600.76
1001,6098,04/12/2023,330.26
1053,5276,26/05/2023,1760.18
1064,5939,20/11/2023,2085.23
1050,6668,10/06/2023,1271.17
1052,6366,07/05/2023,3181.48
1035,6448,23/03/2023,3237.87
1025,5570,27/05/2023,4267.47
1028,6534,27/08/2023,3730.26
1020,5856,25/03/2023,2758.61
1010,6000,23/04/2023,3302.58
1039,6205,13/08/2023,1442.55
1010,5457,28/11/2023,3005.98
1035,5917,31/08/2023,2497.21
1058,6874,23/05/2023,753.39
1038,5832,10/02/2023,1288.47
1098,6087,15/09/2023,1529.3
1053,5838,12/10/2023,4629.12
1097,6283,15/04/2023,1228.89
1054,5192,21/07/2023,1517.3
1023,6678,03/11/2023,1909.84
1021,5615,27/11/2023,3352.34
1068,6995,23/09/2023,679.37
1055,5405,29/07/2023,4774.33
1032,6749,20/02/2023,4341.3
1035,6777,28/04/2023,2928.36
1019,5942,20/07/2023,3402.79
1082,5720,08/02/2023,181.64
1098,5092,28/01/2023,1760.83
1080,5429,16/09/2023,3998.74
1061,5653,25/03/2023,479.67
1097,6457,04/06/2023,1483.34
1072,6427,27/04/2023,2967.95
1025,5433,02/01/2023,1356.42
1065,6135,03/04/2023,4676.49
1072,6952,15/06/2023,742.19
1072,5374,16/12/2023,4007.23
1039,6082,23/10/2023,2588.95
1016,6066,15/09/2023,3776.62
1000,5206,22/03/2023,1622.51
1088,5779,25/09/2023,2621
1060,6319,23/08/2023,4298.49
1042,6141,17/11/2023,2387.7
1041,5531,07/11/2023,1862.63
1024,6245,28/10/2023,2727.16
1038,5165,23/12/2023,3615.08
1034,5642,01/08/2023,2273.46
1002,6179,03/03/2023,4700.5
1043,6207,18/02/2023,1545.23
1050,5089,07/05/2023,2429.77
1093,6117,11/08/2023,3808.95
1097,5012,06/10/2023,3476.69
1011,5972,21/10/2023,4331.84
1018,6857,11/10/2023,4984.36
1043,5804,04/10/2023,2191.61
1058,5944,17/04/2023,644.64
1048,5741,26/05/2023,249.04
1060,6857,09/04/2023,3661.7
1016,6827,14/03/2023,4382.67
1073,6461,02/05/2023,1181.49
1056,6561,30/01/2023,876.4
1054,6610,07/07/2023,404.8
1046,6991,30/12/2023,4131.24
1011,5875,20/12/2023,1625.77
1061,6959,15/10/2023,2068.31
1079,6834,14/07/2023,2563.48
1087,6173,05/06/2023,4213.32
1082,5659,21/06/2023,3289.08
1007,6031,01/12/2023,3113.82
1094,6052,10/02/2023,960.79
1020,5295,04/03/2023,2614.63
1080,5985,23/01/2023,3605.37
1086,5925,26/12/2023,4868.98
1079,6744,16/03/2023,1086.89
1069,5639,17/02/2023,146.76
1071,5339,09/06/2023,468.98
1024,5627,09/11/2023,1941.68
1081,5438,28/04/2023,4120.67
1088,6167,10/04/2023,135
1011,5941,16/06/2023,2337.98
1014,5829,17/10/2023,1713.23
1058,6770,05/06/2023,357.16
1025,5518,07/01/2023,2306.16
1025,5975,15/07/2023,1348.27
